CombID,UniqueID,PrelimID,Date,Transect,Plot,Easting,Northing,Height,RHeight,RTHeight,TWI,TPI,Slope,planCurv,proCurv,NDVI,VH,VV,Wet,Inun,UDepth,LDepth,Description,CoreVol,CoreMass,MoisFF,Moisture,Sand,Silt,Clay,MSand,MSilt,MClay,Texture,pHw,pHc,EC,CEC,AvailP,ExCa,ExMg,ExNa,ExK,Al,As,B,Ca,Cd,Co,Cr,Cu,Fe,K,Mg,Mn,Mo,Na,Ni,P,Pb,S,Sb,Se,Zn,Fizz,ADMoisture,MoisFAD,TotOC,TotN,d13C,d15N,MTOC,POC,HOC,ROC,DOC,DTN,NO3,NH4,FAA,WHC,Proteolysis,AAMin_k1,AAMin_k2,AAMin_a,AAMin_b,DON,MBC,MBN,MicY,CN,MicCN,Vuln,BD0_30,bdm,TotalPLFA,Bac,Fun,Gpos,Gneg,Act,F_B,Gp_Gn,Act_Gp
FCNSW_105_2019-11-06_T6_P1,FCNSW_105,FC NSW 1061,6/11/19,6,1,144.274284,-35.696733,79.400002,3.24,1.459999,5.40152121,-0.073753357,1.771710634,1.685418725,0.035678454,0.220486104,-19.04834366,-12.64955902,0.501280308,n,0,30,"Recently thinned RRG 10%, themeda 5%, chenopod 5%; juncus 2%; litter 80%",2829,3630,1.198,0.198,17,22,60,28,27,45,Clay,6.58,4.96,0.146,30.102,15.10809,2441.376,1805.082,469.176,506.544,44011.2,0,0,2169.42,0,18.684,50.862,22.836,44841.6,3259.32,3020.58,1172.94,0,553.254,29.064,302.058,22.836,150.51,0,0,55.014,n,0.038,1.038,24.7044,2.15904,-21.82,4.01,44.33266232,6.619059623,20.06606954,11.69621246,109.89,28.14,1.419,12.145,1.97,31.48254,14.081508,0.1324,0.001,32.306,69.0427,14.576,416.3111111,30.92,0.681239128,11.44230769,13.46413684,0.208393705,1.095800636,0.146,1198.549038,692.4339256,146.2390508,261.4307777,118.5541039,26.76445886,0.211195676,261.6565351,0.102376847
FCNSW_106_2019-11-06_T6_P2,FCNSW_106,FC NSW 1062,6/11/19,6,2,144.274252,-35.6966,78.470001,2.31,0.529999,4.65716457,0.086250305,8.780653,-0.015686646,0.002873365,0.308411211,-17.73030853,-11.47762489,0.536267042,m,0,30,"RRG 15%; themeda 1%, thistle; litter 50%",2829,3470,1.381,0.381,25,25,50,31,31,38,Silty clay,6.53,4.86,0.0916,19.57,20.42284,1625.34,1171.11,199.82,420.24,29561,0,0,1689.2,0,0,38.11,16.48,24926,2976.7,2235.1,436.72,0,234.84,17.51,283.25,19.57,132.87,0,0,48.41,n,0.03,1.03,19.6627,1.6274,-27.34,2.99,31.99424049,4.949948356,16.08103743,7.5877299,68.15,15.48,9.603,1.859,1.249,28.3147,8.88375,0.1435,9.00E-04,35.476,66.4499,4.018,265.8444444,28.36,0.651943225,12.08227848,9.373922583,0.209134185,1.069579357,0.128,450.0498458,273.1655668,36.74035288,147.4161269,11.18942253,17.13169169,0.134498478,148.9471882,0.116213145
FCNSW_107_2019-11-06_T6_P3,FCNSW_107,FC NSW 1063,6/11/19,6,3,144.274289,-35.696551,78.050003,1.89,0.110001,4.87607479,-0.135780334,6.351511955,-0.048354521,-0.01558402,0.308411211,-17.73030853,-11.47762489,0.536267042,y,0,30,"Disturbed by logging, RRG ~5m; litter 80%",2829,3820,1.355,0.355,28,25,47,34,28,38,Silty clay,6.93,5.21,0.0693,19.513,27.551329,1678.118,1004.406,188.968,332.748,23312.9,0,0,1540.5,0,0,31.837,15.405,17253.6,2567.5,1828.06,448.799,0,188.968,14.378,250.588,17.459,125.294,0,0,43.134,n,0.027,1.027,9.51002,1.11943,-26.53,2.99,16.33962509,2.810642713,8.81825118,3.099346875,40.28,8.15,0.364,3.849,0.714,17.22279,4.639986,0.1429,7.00E-04,37.519,64.8636,3.937,97.97777778,18.6,0.633541246,8.495412844,5.267622461,0.235839697,1.216620714,0.099,394.8982163,251.2673054,23.45558698,112.4631162,43.54153258,7.510752797,0.09334914,112.6356125,0.066784143
FCNSW_108_2019-11-06_T6_P4,FCNSW_108,FC NSW 1064,6/11/19,6,4,144.274307,-35.696518,77.940002,1.78,0,5.07879019,-0.135002136,4.549187183,-0.347103149,-0.007517815,0.308411211,-17.73030853,-11.47762489,0.536267042,y,0,30,"Mature and juv RRG 15%; 70% litter, surface self-mulching",2829,3710,1.431,0.431,21,21,58,31,27,42,Clay,6.76,5.05,0.0661,20.178,67.849056,2166.48,1230.858,201.78,497.016,31116.6,0,0,1847.88,0,0,40.356,19.116,22514.4,3462.12,2230.2,551.178,0,202.842,18.054,425.862,22.302,147.618,0,0,59.472,n,0.062,1.062,19.14786,1.46556,-26.54,1.24,26.61413216,4.990752974,13.56627415,5.326339247,26.37,9.04,0.193,4.109,0.698,18.64872,4.998834,0.1117,7.00E-04,37.293,64.76,4.738,70.97777778,8.6,0.634572232,13.06521739,8.253229974,0.264164246,1.156670201,0.118,531.3328436,323.8952331,29.94390809,127.3180621,68.25053598,10.08602726,0.092449363,127.4658415,0.079219139
FCNSW_109_2019-11-06_T7_P1,FCNSW_109,FC NSW 1071,6/11/19,7,1,144.239511,-35.678113,78.860001,2.7,1.18,6.91645908,0.021240234,0.833409607,-0.138664544,4.51E-05,0.236679062,-18.35175514,-12.86061382,0.51977098,n,0,30,"Mature and Juv RRG, forbs, shrub 30%, juncus 1%, thatch of litter, 100%",2829,3440,1.105,0.105,26,50,25,36,43,21,Silty loam,6.84,5.31,0.1169,14.252,12.252648,1394.66,726.852,187.312,274.86,15677.2,0,0,1689.88,0,0,26.468,11.198,25959,2524.64,1669.52,768.59,0,197.492,14.252,269.77,14.252,110.962,0,0,32.576,n,0.018,1.018,26.96682,1.31322,-22.9,4.13,21.85383706,3.374173698,9.575897604,6.900601328,85.84,11.53,0.657,1.044,1.018,21.1744,5.819906,0.1789,0.0011,28.233,72.1442,9.829,165.5555556,25.92,0.718730947,20.53488372,6.387174211,0.204787055,1.150314599,0.054,491.0692449,328.9214238,59.24447172,130.6661296,59.04293222,11.86546181,0.1801174,130.8670929,0.090807479
FCNSW_110_2019-11-06_T7_P2,FCNSW_110,FC NSW 1072,6/11/19,7,2,144.238774,-35.677261,78.330002,2.17,0.650002,6.62188911,-0.02015686,0.600877225,1.280064821,0.011195613,0.28797251,-18.58774757,-12.1431427,0.513506651,n,0,30,"Recently thinned RRG 15%, juncus 15%, harvest disturbance",2829,3100,1.131,0.131,27,39,35,33,34,32,Silty clay loam,6.27,4.65,0.0642,13.312,14.934016,991.232,826.368,137.216,319.488,19353.6,0,0,903.168,0,0,28.672,11.264,19660.8,2416.64,1628.16,526.336,0,110.592,12.288,241.664,15.36,106.496,0,0,35.84,n,0.024,1.024,20.3264,1.34144,-27.87,2.69,22.97783882,4.347227934,11.13905111,4.759683658,110.49,14.15,2.377,1.818,1.862,18.92352,7.677952,0.1379,0.001,31.929,69.2389,9.955,308.9333333,30.2,0.68439594,15.15267176,10.22958057,0.27343232,0.999363733,0.088,1024.363792,551.0854057,110.9489424,283.6074626,39.46007531,29.8355309,0.201328036,284.3635567,0.105200091
FCNSW_111_2019-11-06_T7_P3,FCNSW_111,FC NSW 1073,6/11/19,7,3,144.238588,-35.676544,78.209999,2.05,0.529999,7.89242125,0.003746033,0.897553921,0.231871322,0.010139047,0.270175427,-18.89394951,-13.78742504,0.505378664,n,0,30,"Recently thinned RRG 20%, juncus 1%, themeda 3%, harvest disturbance; thatch of litter 100%",2829,3100,1.09,0.09,37,31,32,41,32,27,Silty clay loam,6.44,4.91,0.071,15.315,11.641442,1353.846,678.965,122.52,279.754,37266.5,0,12.252,1184.36,0,0,41.861,0,17663.3,5983.06,2154.31,394.106,0,166.423,14.294,225.641,13.273,151.108,0,0,37.777,n,0.021,1.021,22.45179,1.44982,-21.47,2.62,19.79428919,4.077987695,10.0132451,4.13103374,115.54,18.47,7.22,3.762,1.59,14.73303,6.684487,0.1356,0.001,30.5,70.4639,7.488,255.4222222,13.62,0.697911828,15.48591549,18.75346712,0.288313582,1.014704843,0.074,764.9605156,477.039067,88.5982935,219.6062453,80.14893634,19.93858838,0.185725446,219.8550145,0.090792447
FCNSW_112_2019-11-06_T7_P4,FCNSW_112,FC NSW 1074,6/11/19,7,4,144.237507,-35.675924,77.68,1.52,0,6.50819778,0.01474762,1.572275162,-0.655814588,-0.001909524,0.223269418,-18.80950737,-12.15284538,0.507620156,n,0,30,Recently thinned RRG 5% coverage from coppiced remaining stand; litter 80%,2829,3150,1.109,0.109,35,40,25,40,34,26,Silty loam,6.45,4.9,0.077,21.441,16.021532,1196.612,687.133,120.478,273.628,33386.7,0,0,1245.62,0,0,39.819,11.231,16744.4,5084.58,2062.42,403.295,0,171.528,14.294,213.389,14.294,157.234,0,0,36.756,n,0.021,1.021,12.79313,1.21499,-27.34,2.74,17.01977985,3.030588606,8.262745949,4.180287597,72.35,17.43,14.032,0.921,0.666,16.21348,3.835897,0.123,9.00E-04,31.517,69.5594,2.477,251.8666667,18.94,0.688186362,10.52941176,13.29813446,0.243557055,1.03552492,0.07,497.9369813,297.7186462,44.13549121,130.5086423,44.87408393,13.18420915,0.14824564,130.8024468,0.101021733
FCNSW_113_2019-11-04_T8_P1,FCNSW_113,FC NSW 1081,4/11/19,8,1,144.232062,-35.59318,77.18,1.02,1.019997,6.83653593,0.13999939,2.793794394,0.142957643,0.012658071,0.256593227,-19.22492981,-14.02348518,0.496592909,n,0,30,"Recently thinned RRG 15%, 95% litter, appears to be perched vertosol (black)",2829,3400,1.099,0.099,23,27,50,30,31,38,Silty clay,7.44,6.13,0.2504,21.693,22.773518,2501.926,1493.718,543.358,555.754,64149.3,0,19.627,3129.99,0,16.528,57.848,22.726,38427.6,9906.47,4607.18,1249.93,0,892.512,28.924,383.243,16.528,169.412,0,0,64.046,n,0.033,1.033,21.20749,1.60115,-18.58,3.52,32.79327109,4.196087872,15.3898473,10.32512108,135.06,18.12,6.705,3.222,1.114,22.45742,11.265898,0.1572,0.0011,31.201,69.7792,8.193,295,22.76,0.691018635,13.24516129,12.96133568,0.163176863,1.081654295,0.1,507.2777513,326.7878987,80.83441975,129.4037886,68.01718853,6.989428214,0.247360505,129.5065484,0.054012547
FCNSW_114_2019-11-04_T8_P2,FCNSW_114,FC NSW 1082,4/11/19,8,2,144.231292,-35.593209,76.559998,0.39999,0.399994,5.85486651,-0.003753662,1.333363891,-0.833237946,0.004444208,0.262155056,-19.02776527,-13.33584785,0.501826584,n,0,30,Old RRG with some coppiced 15%; Juncus 10%; litter 90%,2829,3230,1.117,0.117,28,33,39,32,34,34,Silty clay loam,6.64,5.11,0.107,20.48,16.351232,1558.528,999.424,219.136,411.648,46182.4,0,13.312,1320.96,0,0,46.08,14.336,25088,7751.68,3061.76,423.936,0,324.608,18.432,218.112,15.36,142.336,0,0,46.08,n,0.024,1.024,24.53504,1.4336,-27.18,1.94,26.78723919,4.713962131,12.34352172,6.951588352,123.15,26.96,16.261,4.797,1.552,27.82208,8.542208,0.1191,0.001,32.287,68.9571,5.902,346.6222222,28.4,0.681097466,17.11428571,12.20500782,0.244308642,1.016154118,0.11,811.6573124,376.242513,288.6616402,189.3757513,26.23810347,18.82399832,0.767222284,190.0931812,0.099400257
FCNSW_115_2019-11-04_T8_P3,FCNSW_115,FC NSW 1083,4/11/19,8,3,144.230001,-35.592745,76.260002,0.1,0.099998,6.4437232,0.089996338,1.201825023,-0.682665169,-0.002905871,0.295238107,-18.53217316,-12.14989853,0.514981866,n,0,30,Mature RRG recently thinned; litter 100%,2829,3210,1.129,0.129,32,34,34,38,33,29,Silty clay loam,6.19,4.69,0.0677,15.3,23.44062,1215.84,585.48,124.44,342.72,39984,0,12.24,1193.4,0,0,41.82,13.26,20706,6772.8,2519.4,434.52,0,204,16.32,273.36,14.28,139.74,0,0,42.84,n,0.02,1.02,14.2188,1.377,-27.99,3.57,21.47021073,4.014229114,10.24081334,4.531939452,152.28,13.3,2.521,1.243,3.823,17.1156,7.41336,0.1092,9.00E-04,33.475,67.774,9.536,363.2,29.84,0.669379451,10.32592593,12.17158177,0.271731963,1.040498409,0.083,770.4965594,492.7990013,81.51348909,222.4833081,82.80832257,19.01056394,0.165409201,222.7128812,0.085447147
FCNSW_116_2019-11-04_T8_P4,FCNSW_116,FC NSW 1084,4/11/19,8,4,144.229216,-35.592304,76.160004,0,0,6.72196484,0.050994873,0.849893451,-0.636374235,-0.019034863,0.309589028,-18.44887733,-12.27187634,0.5171929,n,0,30,"V large RRG stumps, mature and juv RRG 40%; litter 90%; self-mulching",2829,3250,1.111,0.111,33,35,32,44,32,25,Silty clay loam,6.27,4.79,0.0659,16.32,17.40528,1328.04,686.46,136.68,310.08,37842,0,10.2,1254.6,0,0,39.78,13.26,18666,6109.8,2386.8,375.36,0,192.78,16.32,256.02,14.28,142.8,0,0,39.78,n,0.02,1.02,18.5334,1.0914,-26.9,2.03,23.47628134,4.371485879,10.49746576,5.707728636,85.01,9.99,3.354,0.749,1.487,19.5228,5.99352,0.1001,8.00E-04,34.191,67.0435,5.887,249.9777778,15.26,0.662259408,16.98130841,16.38124363,0.269758312,1.046571227,0.089,619.865998,395.7618491,54.52573717,179.4103365,66.95285267,17.3654444,0.137774112,179.6697048,0.096791772
FCNSW_117_2019-11-05_T9_P1,FCNSW_117,FC NSW 1091,5/11/19,9,1,144.423864,-35.825089,82.18,6.02,1.050003,6.52480793,-0.01865387,0.948195279,0.485974818,-0.001828948,0.264897078,-20.04055977,-13.21774197,0.474942356,n,0,30,"River red gum 50% coverage, thick litter, Juncus",2829,2950,1.154,0.154,24,39,37,26,39,35,Silty clay loam,6.07,4.77,0.0763,11.253,8.985009,808.17,597.432,124.806,239.382,42249.9,0,13.299,951.39,0,0,49.104,13.299,26598,6864.33,2925.78,470.58,0,197.439,20.46,215.853,16.368,119.691,0,0,50.127,n,0.023,1.023,13.80027,1.4322,-28.44,4.3,22.09098584,3.831537693,10.49998062,4.903369891,142.67,11.13,0.407,1.073,2.355,16.97157,8.077608,0.1072,8.00E-04,33.255,68.0166,9.65,273.1555556,30.4,0.671625609,9.635714286,8.985380117,0.24874703,0.925980912,0.112,991.8510643,575.0178481,121.5254121,300.8593401,40.29825571,32.85735704,0.211341983,301.6746944,0.10921169
FCNSW_118_2019-11-05_T9_P2,FCNSW_118,FC NSW 1092,5/11/19,9,2,144.422807,-35.825348,82.230003,6.07,1.100006,7.10196686,-0.010002136,0.333277375,0.66692102,-0.004444472,0.290098071,-18.51171494,-12.18568134,0.515524924,n,0,30,"River red gum, 60% litter coverage, sparse Juncus",2829,3180,1.164,0.164,28,41,31,33,36,32,Silty clay loam,6.5,5.21,0.0811,13.299,11.680614,1041.414,636.306,128.898,245.52,41022.3,0,12.276,1145.76,0,0,48.081,12.276,25165.8,7293.99,2946.24,434.775,0,196.416,18.414,197.439,15.345,120.714,0,0,47.058,n,0.023,1.023,14.15832,1.38105,-27.19,3.76,20.73791833,3.620344791,9.910352265,4.798295505,143.6,11.95,0.157,0.967,2.378,26.17857,10.375266,0.1553,0.001,31.857,69.4726,10.826,327.8888889,47.96,0.685610128,10.25185185,6.836715782,0.24613716,1.02290562,0.09,822.314979,517.8817671,115.1885285,260.5861492,34.75995439,28.79602676,0.222422444,261.4145745,0.110504825
FCNSW_119_2019-11-05_T9_P3,FCNSW_119,FC NSW 1093,5/11/19,9,3,144.422034,-35.825474,81.919998,5.75999,0.790001,6.11000013,-0.053001404,1.715112209,-0.470688045,-0.009224026,0.293508291,-18.93788147,-12.24861622,0.504212499,n,0,30,"River red gum, 30% juncus, 100% litter cover",2829,3180,1.349,0.349,36,35,29,39,32,29,Silty clay loam,6.25,4.84,0.0599,12.3,11.26885,680.6,706.225,174.25,217.3,41615,0,12.3,816.925,0,15.375,49.2,13.325,31877.5,6806,2880.25,1219.75,0,254.2,20.5,265.475,17.425,145.55,0,0,49.2,n,0.025,1.025,8.241,0.41,-20.55,,19.53045483,2.819251688,10.31648349,5.235289384,93.51,10.6,1.156,1.255,2.193,18.1015,5.503225,0.1329,9.00E-04,32.741,68.6362,8.189,332.0888889,41.3,0.677037835,20.1,8.040893193,0.181281691,1.009416755,0.102,756.4051098,440.7646935,89.3811636,224.9728434,23.76612073,26.40336065,0.202786577,226.0838097,0.117362435
FCNSW_120_2019-11-05_T9_P4,FCNSW_120,FC NSW 1094,5/11/19,9,4,144.421747,-35.825765,81.129997,4.96999,0,5.61882973,0.024467468,2.357022524,0.250294954,-0.00589629,0.483046681,-16.64014626,-10.92482281,0.565204978,y,0,30,"Juvenile river red gum, 20% juncus, 100% leaf litter",2829,3530,1.266,0.266,69,19,13,70,20,11,Loam,6.75,5.25,0.0388,6.2558,9.612743,349.114,315.817,113.008,92.828,16547.6,0,0,437.906,0,0,22.198,0,11906.2,3027,1180.53,265.367,0,127.134,0,139.242,0,74.666,0,0,20.18,n,0.009,1.009,7.53723,0.6054,-26.81,2.99,9.780396698,1.685886399,4.868253993,2.434010128,79.1,18.99,0.482,3.101,1.664,9.96892,4.916857,0.1334,0.001,30.808,70.2952,15.407,179.6888889,12.84,0.695281653,12.45,13.99446175,0.230871737,1.207861435,0.032,704.4064082,360.5093924,114.4895316,154.3616324,57.86360397,15.57482845,0.317577112,154.6307969,0.100898314
FCNSW_121_2020-02-05_T0_P1,FCNSW_121,FC NSW 1001,5/2/20,0,1,144.425419,-35.73389,80.57,4.41,0.300003,6.71210527,-0.004798889,1.554801583,0.826143622,0.00289604,0.177365988,-20.49346352,-14.42490673,0.331950247,n,0,30,"Few mature RRG, many samplings, some copiced; distrurbed area; 95% litter cover, grey vertosol",2829,3830,1.114,0.114,17,25,58,31,28,42,Clay,6.26,5.26,0.1818,27.729,13.858338,2485.34,1595.958,441.61,505.284,44571.8,0,10.27,2187.51,0,21.567,45.188,21.567,38512.5,5052.84,4231.24,793.871,0,592.579,27.729,201.292,21.567,124.267,0,0,60.593,n,0.027,1.027,27.91386,1.60212,-26.63,3.4,27.57546882,5.24898719,12.44939009,6.008123386,172.15,39.6,18.124,10.771,1.809,30.24515,5.787145,0.1338,0.001,30.052,71.0198,10.705,390.5111111,10.74,0.702666817,17.42307692,36.36043865,0.284382141,1.206267232,0.109,1257.106541,646.562781,233.003587,255.7256719,103.3134961,27.51719218,0.360372718,255.9920184,0.10760434
FCNSW_122_2020-02-05_T0_P2,FCNSW_122,FC NSW 1002,5/2/20,0,2,144.425642,-35.734851,80.779999,4.62,0.510002,7.05519724,0.040008545,0.70707798,0.471404523,0.009998843,0.184615389,-21.55920219,-15.03838825,0.290923357,n,0,30,"Sparse mature and juvenile RRG, coverage 10%; disturbed area; 50% litter cover",2829,3700,1.096,0.096,35,26,39,43,29,28,Silty clay loam,6.01,4.81,0.0941,17.34,18.11214,1260.72,862.92,226.44,295.8,31008,0,0,1244.4,0,13.26,37.74,17.34,29274,4131,2713.2,810.9,0,267.24,20.4,294.78,18.36,134.64,0,0,52.02,n,0.02,1.02,15.1776,1.4688,-31.64,4.69,19.57911042,3.00683735,10.26074499,4.745954487,101.9,37.58,17.057,11.848,1.605,14.9328,4.87254,0.1381,9.00E-04,28.64,72.069,8.675,358.1333333,7.3,0.715616281,10.33333333,49.05936073,0.200366333,1.217638742,0.069,778.3875648,502.4467221,90.04903202,195.0857817,83.6606541,20.35970243,0.179221056,195.3291423,0.104362821
FCNSW_123_2020-02-05_T0_P3,FCNSW_123,FC NSW 1003,5/2/20,0,3,144.425268,-35.73518,80.739998,4.57999,0.470001,5.73089361,0.0625,2.748800039,-0.128364027,0.005745502,0.193569556,-19.90014076,-13.96972752,0.354790926,n,0,30,"Mature RRG, some juveniles, juncus, 90% litter",2829,3340,1.098,0.098,25,31,43,36,35,29,Silty clay,6.04,4.82,0.113,20.42,15.088338,1460.03,971.992,269.544,385.938,35020.3,0,0,1613.18,0,21.441,39.819,20.42,35224.5,4972.27,3410.14,1449.82,0,359.392,24.504,301.195,19.399,123.541,0,0,57.176,n,0.021,1.021,16.12159,1.43961,-31.32,3.91,27.01534049,4.056579989,12.94262348,7.280889069,109.31,24.81,11.106,6.107,1.406,24.57547,3.761364,0.1679,0.001,28.357,72.8684,7.597,325.5333333,15.46,0.719862801,11.19858156,21.05648987,0.20058731,1.080275716,0.085,629.7207798,418.427464,62.99927957,157.0985595,82.30917144,21.2888527,0.150562009,157.3572045,0.135512717
FCNSW_124_2020-02-05_T0_P4,FCNSW_124,FC NSW 1004,5/2/20,0,4,144.425377,-35.735393,80.269997,4.10999,0,6.21222591,0.040000916,1.699662209,-0.755148768,-4.97E-04,0.191684291,-19.11388779,-13.19248295,0.385058701,n,0,30,"Young RRG ~5m height, 5% juncus, 10% canopy, 90% litter",2829,3240,1.055,0.055,63,21,16,63,24,14,Loam,5.6,4.56,0.0624,9.099,15.71094,744.096,413.499,115.254,165.804,14457.3,0,0,707.7,0,0,20.22,0,12536.4,2385.96,1405.29,181.98,0,106.155,0,190.068,10.11,125.364,0,0,27.297,n,0.011,1.011,16.60062,0.94023,-25.49,2.3,17.12855308,4.138245289,8.214089326,3.330342701,64.87,19.28,8.442,4.867,1.094,19.8156,4.463565,0.1251,9.00E-04,28.269,72.2963,5.971,382.6666667,8.76,0.718899064,17.65591398,43.68340944,0.358462441,1.10290562,0.037,752.2181397,444.0088251,70.19831865,165.6798593,81.54381648,24.41247469,0.158101179,165.9792379,0.147347268
FCNSW_125_2020-02-05_T1_P1,FCNSW_125,FC NSW 1011,5/2/20,1,1,144.417459,-35.745008,81.370003,5.21,1.810005,5.40099144,0.101257324,0.687176883,1.027360559,0.01627399,0.29129976,-18.48104858,-12.68776703,0.409420609,n,0,30,"Mature grey box, 30% canopy; 5% bluebush; 2% moss; 60% litter",2829,3560,1.085,0.085,58,24,18,54,26,20,Loam,8.66,7.77,0.229,19.38,46.7619,2160.36,848.64,180.54,569.16,29580,0,18.36,14790,0,11.22,30.6,24.48,25194,6732,5977.2,1468.8,0,333.54,25.5,1050.6,13.26,174.42,0,0,69.36,y,0.02,1.02,13.923,1.275,-24.77,4.97,22.56138951,4.695378471,13.56129972,6.028835401,148.27,28.16,15.556,1.235,0.86,27.9174,3.58632,0.1154,0.0014,23.493,76.3744,11.369,298.9111111,12.42,0.764758069,10.92,24.06691716,0.23968076,1.176599505,0.065,604.0060234,331.0185436,50.26484388,92.12217788,105.7108366,3.072836721,0.151849027,92.1512462,0.033356102
FCNSW_126_2020-02-05_T1_P2,FCNSW_126,FC NSW 1012,5/2/20,1,2,144.417561,-35.745289,80.519997,4.35999,0.959999,5.79950857,-0.011253357,2.007002115,0.251950651,0.002717752,0.26834172,-18.38397598,-12.87756348,0.413157523,n,0,30,"Mature RRG, 10% cover; 1% small saplings; 75% litter cover",2829,3790,1.109,0.109,29,22,49,36,29,35,Clay,5.86,4.81,0.125,23.575,10.363775,1773.25,1407.325,354.65,526.85,38847.5,0,0,1629.75,0,20.5,42.025,20.5,33312.5,5063.5,3669.5,1209.5,0,426.4,26.65,224.475,22.55,124.025,0,0,60.475,n,0.025,1.025,20.91,1.17875,-26.7,3.29,22.09400374,3.668133544,10.95731576,4.987869271,98.91,28.31,16.486,5.171,1.183,14.38075,3.715625,0.1295,9.00E-04,28.641,72.1454,6.653,440.2888889,11.7,0.715824754,17.73913043,37.63152896,0.230046471,1.203047013,0.102,863.0008035,412.5630528,188.7708663,153.7400336,62.12683261,19.8074484,0.457556403,154.0588564,0.128837284
FCNSW_127_2020-02-05_T1_P3,FCNSW_127,FC NSW 1013,5/2/20,1,3,144.417647,-35.745413,80.190002,4.03,0.630005,5.52647734,-0.041252136,4.844833851,0.027444854,-0.002432437,0.266006976,-18.38397598,-12.70587921,0.413157523,m,0,30,"Mature RRG, 10% cover; Juvenile RRG 1%; Juncus 1%; Chenopod 1%; Litter 60%",2829,3840,1.091,0.091,39,24,38,43,27,30,Clay loam,5.82,4.69,0.0925,20.38,14.097865,1485.702,986.392,224.18,344.422,28328.2,0,0,1844.39,0,12.228,33.627,16.304,25882.6,3841.63,2343.7,562.488,0,282.263,17.323,251.693,18.342,186.477,0,0,47.893,n,0.019,1.019,24.17068,1.33489,-29.09,2.64,26.37662902,5.138118177,12.69234594,5.751500087,95.01,21.86,12.957,3.666,0.921,23.48795,3.670438,0.1448,0.001,29.457,71.259,5.237,318.5111111,16.12,0.707524127,18.10687023,19.75875379,0.278581711,1.239278897,0.087,934.5421543,525.434926,166.082412,209.1602707,79.06947367,27.03915727,0.316085596,209.5022378,0.129274824
FCNSW_128_2020-02-05_T1_P4,FCNSW_128,FC NSW 1014,5/2/20,1,4,144.417776,-35.745531,79.559998,3.39999,0,5.54051876,-0.140914917,2.687362432,-0.272436529,-0.017103843,0.322591037,-18.48104858,-12.87756348,0.409420609,y,0,30,"Mature RRG <10%; Juncus 5%, lots of dead wood; 50% litter",2829,3740,1.075,0.075,55,23,23,58,23,19,Loam,6.1,5.26,0.0517,10.0386,19.545864,892.32,518.154,137.904,206.856,16122.6,0,0,857.844,0,0,22.308,0,12877.8,2585.7,1460.16,213.954,0,146.016,10.14,170.352,12.168,114.582,0,0,30.42,n,0.014,1.014,12.50262,1.09512,-29.29,2.94,16.85161738,3.691349928,8.165926471,3.575515427,63.91,9.02,4.254,1.3,0.721,14.17572,2.70738,0.1626,9.00E-04,28.963,71.9621,3.466,272.8666667,12.7,0.713024808,11.41666667,21.4855643,0.314386424,1.258564864,0.048,558.9429701,358.7477718,100.4632875,130.5978232,61.77700648,19.45384864,0.280038778,130.9127275,0.148959976
FCNSW_129_2020-02-04_T2_P1,FCNSW_129,FC NSW 1021,4/2/20,2,1,144.382395,-35.780812,81.239998,5.07999,1.220001,7.23809719,0.17250061,1.16666162,0.571407795,-0.003333365,0.180306911,-18.79123116,-13.32110023,0.397479743,n,0,30,"Recently thinned RRG, some coppiced, some dead RRG ~20m, RRG cover ~15%; litter 40%",2829,3430,1.138,0.138,17,26,57,28,31,42,Silty clay,5.37,4.35,0.1361,25.675,9.055059,1517.906,1367.964,343.018,353.288,45598.8,0,0,1376.18,0,14.378,51.35,18.486,41593.5,4087.46,3050.19,623.389,0,427.232,25.675,224.913,20.54,181.779,0,0,56.485,n,0.027,1.027,19.55408,1.2324,-23.39,3.42,23.21364088,3.772207219,11.72781103,5.094201402,116.36,20.74,5.903,7.271,1.187,14.64502,4.641013,0.0928,8.00E-04,32.118,68.9471,7.566,243.3333333,8.36,0.682204836,15.86666667,29.10685805,0.224242327,1.063312124,0.123,637.787055,411.1358978,80.21721542,149.4027634,78.95150706,18.68981711,0.195111193,149.6394887,0.125096864
FCNSW_130_2020-02-04_T2_P2,FCNSW_130,FC NSW 1022,4/2/20,2,2,144.383235,-35.780596,80.730003,4.57,0.710007,5.86268425,0.058128357,1.740020871,-0.196182489,-0.002138764,0.166121647,-19.16202545,-13.62055016,0.383205563,n,0,30,"Very disturbed site, RRG 5% coppiced / thinned, few chenopods",2829,4030,1.16,0.16,16,40,44,25,35,41,Silty clay,5.16,3.95,0.0569,20.48,12.393472,819.2,886.784,188.416,237.568,27545.6,0,0,740.352,0,17.408,39.936,15.36,35123.2,2856.96,2048,1136.64,0,172.032,18.432,367.616,21.504,130.048,0,0,53.248,n,0.024,1.024,13.80352,1.19808,-24.15,3.54,21.40875589,2.258357253,10.85083545,6.183943755,80.86,14.71,4.387,3.266,1.059,20.1728,3.853312,0.0852,6.00E-04,32.624,68.3251,7.057,264.1777778,11.76,0.676827233,11.52136752,22.46409675,0.132573321,1.267833157,0.11,881.5920002,456.2069107,93.01103465,205.9448194,35.54099108,23.6707744,0.203879057,206.6108327,0.11493746
